iter	RMSE
1690	0.1415544665
1691	0.1415499396
1692	0.1415429349
1693	0.1415392323
1694	0.141537174
1695	0.1415327676
1696	0.1415281716
1697	0.1415244777
1698	0.1415190887
1699	0.1415155186
1700	0.1415088467
1701	0.1415041535
1702	0.1415012037
1703	0.1414977995
1704	0.1414929182
1705	0.1414899011
1706	0.141487728
1707	0.1414832541
1708	0.1414802006
1709	0.141475161
1710	0.141471762
1711	0.1414676528
1712	0.1414633883
1713	0.1414598063
1714	0.1414548974
1715	0.1414502002
1716	0.1414465777
1717	0.1414407957
1718	0.1414366098
1719	0.1414329908
1720	0.1414283731
1721	0.1414219314
1722	0.1414162224
1723	0.1414108693
1724	0.1414054361
1725	0.1413998699
1726	0.1413952795
1727	0.1413905832
1728	0.1413892571
1729	0.1413839536
1730	0.1413800281
1731	0.1413762469
1732	0.1413711868
1733	0.1413643986
1734	0.1413607325
1735	0.1413549337
1736	0.1413519955
1737	0.1413494721
1738	0.1413457869
1739	0.1413420311
1740	0.1413359522
1741	0.1413318436
1742	0.1413292098
1743	0.1413240771
1744	0.1413194981
1745	0.1413137796
1746	0.1413091387
1747	0.1413050138
1748	0.1413012668
1749	0.1412959801
1750	0.1412937222
1751	0.1412896156
1752	0.141286455
1753	0.1412812754
1754	0.1412770874
1755	0.1412736676
1756	0.1412702273
1757	0.1412670369
1758	0.1412607934
1759	0.1412548983
1760	0.1412492169
1761	0.1412454868
1762	0.141243075
1763	0.141239169
1764	0.1412346825
1765	0.1412301316
1766	0.1412256257
1767	0.1412210003
1768	0.1412167145
1769	0.1412129021
1770	0.1412109179
1771	0.1412047476
1772	0.141200162
1773	0.1411950443
1774	0.1411903832
1775	0.1411869664
1776	0.141184427
1777	0.1411795255
1778	0.1411733724
1779	0.1411704533
1780	0.1411680357
1781	0.1411629724
1782	0.1411595973
1783	0.1411554235
1784	0.1411500101
1785	0.141144687
1786	0.1411396107
1787	0.1411346765
1788	0.1411307281
1789	0.1411253977
1790	0.1411223195
1791	0.1411166337
1792	0.1411123864
1793	0.1411087213
1794	0.1411059238
1795	0.1411020213
1796	0.1410979077
1797	0.1410929583
1798	0.1410894305
1799	0.1410859563
1800	0.1410825129
1801	0.1410804486
1802	0.1410765213
1803	0.1410702678
1804	0.1410665729
1805	0.1410649933
1806	0.1410600712
1807	0.1410569102
1808	0.1410541194
1809	0.141049267
1810	0.141045415
1811	0.1410408721
1812	0.1410357749
1813	0.1410317871
1814	0.1410278171
1815	0.1410216871
1816	0.1410165429
1817	0.1410117739
1818	0.1410057929
1819	0.1410015628
1820	0.1409983345
1821	0.1409924379
1822	0.1409886013
1823	0.1409843968
1824	0.1409768661
1825	0.1409736935
1826	0.140970158
1827	0.1409659475
1828	0.1409624305
1829	0.1409559388
1830	0.1409513045
1831	0.1409483674
1832	0.1409446992
1833	0.1409385731
1834	0.1409364258
1835	0.1409328008
1836	0.1409287142
1837	0.1409239003
1838	0.1409191423
1839	0.1409137554
1840	0.1409109585
1841	0.1409052838
1842	0.1408998748
1843	0.1408967469
1844	0.1408938531
1845	0.1408897591
1846	0.1408839243
1847	0.1408805947
1848	0.1408775895
1849	0.1408744879
1850	0.1408715442
1851	0.140867112
1852	0.1408616488
1853	0.140855659
1854	0.1408525008
1855	0.1408490981
1856	0.140843396
1857	0.1408397044
1858	0.1408373981
1859	0.140832699
1860	0.1408276547
1861	0.1408243286
1862	0.1408192621
1863	0.1408169929
1864	0.1408132278
1865	0.1408085491
1866	0.140804621
1867	0.1408005209
1868	0.1407971605
1869	0.1407926039
1870	0.1407876004
1871	0.1407826544
1872	0.1407791639
1873	0.1407762846
1874	0.1407718213
1875	0.1407672481
1876	0.1407632316
1877	0.140760981
1878	0.1407564183
1879	0.140751178
1880	0.1407468257
1881	0.1407418143
1882	0.140739407
1883	0.1407334958
1884	0.140728018
1885	0.1407232584
1886	0.1407186838
1887	0.1407127413
1888	0.1407074035
1889	0.1407027556
1890	0.1406988396
1891	0.1406946531
1892	0.140692591
1893	0.1406902667
1894	0.1406849577
1895	0.1406805912
1896	0.14067632
1897	0.1406707555
1898	0.1406676585
1899	0.1406649788
1900	0.1406608532
1901	0.140655063
1902	0.1406509673
1903	0.1406467017
1904	0.1406415448
1905	0.1406380688
1906	0.1406334703
1907	0.1406318521
1908	0.1406261308
1909	0.1406194594
1910	0.1406140665
1911	0.1406093687
1912	0.1406030796
1913	0.1405978905
1914	0.14059217
1915	0.140588377
1916	0.140583239
1917	0.1405781297
1918	0.1405742264
1919	0.1405711667
1920	0.1405663949
1921	0.1405619493
1922	0.1405580908
1923	0.1405549038
1924	0.1405517034
1925	0.140546973
1926	0.140542713
1927	0.1405383519
1928	0.1405335475
1929	0.1405300881
1930	0.1405274408
1931	0.1405226973
1932	0.1405199396
1933	0.1405149941
1934	0.1405107543
1935	0.1405073518
1936	0.1405034234
1937	0.140499676
1938	0.1404953224
1939	0.1404907022
1940	0.1404872493
1941	0.1404825725
1942	0.1404784341
1943	0.1404734523
1944	0.1404667188
1945	0.1404627003
1946	0.1404595585
1947	0.1404549219
1948	0.1404495397
1949	0.1404441593
1950	0.140440941
1951	0.1404365498
1952	0.1404294591
1953	0.1404249477
1954	0.1404211789
1955	0.1404172586
1956	0.1404129742
1957	0.1404086051
1958	0.1404037936
1959	0.1403985537
1960	0.1403967601
1961	0.1403933629
1962	0.1403872762
1963	0.1403813063
1964	0.1403769947
1965	0.1403736842
1966	0.1403704492
1967	0.1403675589
1968	0.140362552
1969	0.1403579219
1970	0.14035416
1971	0.1403506042
1972	0.1403457492
1973	0.1403418358
1974	0.1403370115
1975	0.1403321125
1976	0.1403257312
1977	0.1403195288
1978	0.1403143406
1979	0.1403116896
1980	0.1403090484
1981	0.1403070984
1982	0.1403024908
1983	0.1402957244
1984	0.140292693
1985	0.140287724
1986	0.1402852515
1987	0.1402793504
1988	0.1402763674
1989	0.1402713188
1990	0.1402690691
1991	0.140264237
1992	0.140259932
1993	0.1402542307
1994	0.1402500898
1995	0.1402462346
1996	0.1402434576
1997	0.1402405334
1998	0.1402364024
1999	0.1402336764
2000	0.1402312022
2001	0.1402271121
2002	0.1402224766
2003	0.1402173763
2004	0.140212976
2005	0.1402094401
2006	0.1402029457
2007	0.1401990208
2008	0.1401967009
2009	0.1401945889
2010	0.1401921945
2011	0.1401860223
2012	0.1401816352
2013	0.1401771871
2014	0.1401732311
2015	0.140167415
2016	0.1401637608
2017	0.1401588901
2018	0.1401539335
2019	0.1401518071
2020	0.1401487691
2021	0.14014468
2022	0.1401387135
2023	0.1401337186
2024	0.1401278722
2025	0.1401243026
2026	0.1401187644
2027	0.1401137005
2028	0.1401077779
2029	0.1401019267
2030	0.140095175
2031	0.1400883893
2032	0.1400832855
2033	0.1400779278
2034	0.1400729479
2035	0.140069609
2036	0.1400656754
2037	0.1400635599
2038	0.1400597314
2039	0.1400527761
2040	0.1400458751
2041	0.140041486
2042	0.1400382587
2043	0.1400345509
2044	0.1400302224
2045	0.1400262298
2046	0.1400229406
2047	0.1400163585
2048	0.1400132544
2049	0.1400081382
2050	0.140004932
2051	0.1400022234
2052	0.1399986505
2053	0.139996351
2054	0.1399925793
2055	0.1399886708
2056	0.1399840473
2057	0.1399790999
2058	0.1399732535
2059	0.1399680203
2060	0.1399633768
2061	0.1399603207
2062	0.1399556767
2063	0.1399523256
2064	0.1399483334
2065	0.1399442117
2066	0.1399417721
2067	0.1399376218
2068	0.1399346384
2069	0.1399288057
2070	0.1399245978
2071	0.1399204628
2072	0.1399178908
2073	0.1399127235
2074	0.1399086259
2075	0.139905552
2076	0.1399013382
2077	0.1398979727
2078	0.1398923504
2079	0.1398873977
2080	0.1398813744
2081	0.1398783239
2082	0.1398761165
2083	0.1398710953
2084	0.1398686391
2085	0.1398618763
2086	0.1398555703
2087	0.139851298
2088	0.1398464824
2089	0.1398434361
2090	0.1398389144
2091	0.1398363615
2092	0.1398328223
2093	0.1398293203
2094	0.1398255978
2095	0.1398200971
2096	0.1398163403
2097	0.1398128382
2098	0.1398072319
2099	0.1398040424
2100	0.139800236
2101	0.1397963518
2102	0.1397916468
2103	0.1397867734
2104	0.1397827128
2105	0.1397800035
2106	0.1397749113
2107	0.1397699412
2108	0.1397662143
2109	0.139761194
2110	0.139758526
2111	0.139755317
2112	0.1397516409
2113	0.1397478214
2114	0.1397442623
2115	0.139738409
2116	0.1397341588
2117	0.1397301752
2118	0.1397273331
2119	0.1397245817
2120	0.139721546
2121	0.1397169722
2122	0.1397129878
2123	0.1397088223
2124	0.1397055554
2125	0.1397001979
2126	0.1396978442
2127	0.1396933617
2128	0.139689251
2129	0.1396854068
2130	0.1396809307
2131	0.1396770245
2132	0.1396736282
2133	0.1396695733
2134	0.1396655438
2135	0.1396617772
2136	0.1396572723
2137	0.1396539373
2138	0.1396493268
2139	0.1396455091
2140	0.139641764
2141	0.1396387432
2142	0.1396342737
2143	0.1396284038
2144	0.1396224104
2145	0.1396179141
2146	0.1396124274
2147	0.1396082336
2148	0.1396021625
2149	0.1395988068
2150	0.139594378
2151	0.1395898166
2152	0.1395871091
2153	0.1395829423
2154	0.1395790639
2155	0.1395735469
2156	0.1395696381
2157	0.139565514
2158	0.1395591183
2159	0.1395532352
2160	0.1395476151
2161	0.1395411389
2162	0.1395377545
2163	0.1395343376
2164	0.1395301767
2165	0.1395260195
2166	0.139523251
2167	0.1395183131
2168	0.139515011
2169	0.1395098483
2170	0.1395061432
2171	0.1395033413
2172	0.1395005372
2173	0.1394983626
2174	0.1394928546
2175	0.139487353
2176	0.1394820624
2177	0.139475477
2178	0.1394724052
2179	0.1394679026
2180	0.139464618
2181	0.1394610225
2182	0.1394555745
2183	0.1394504252
2184	0.1394482351
2185	0.1394458913
2186	0.1394403639
2187	0.1394368637
2188	0.1394325116
2189	0.1394289246
2190	0.1394246578
2191	0.1394180393
2192	0.1394145759
2193	0.1394093018
2194	0.1394045734
2195	0.1394007501
2196	0.1393978812
2197	0.1393934478
2198	0.1393890663
2199	0.1393855579
2200	0.1393836656
2201	0.1393799901
2202	0.1393753931
2203	0.1393716823
2204	0.1393687555
2205	0.1393658675
2206	0.1393629163
2207	0.1393589747
2208	0.1393526954
2209	0.1393491527
2210	0.139344961
2211	0.1393405149
2212	0.1393388897
2213	0.1393317924
2214	0.1393275982
2215	0.1393213048
2216	0.1393177117
2217	0.1393145374
2218	0.1393096678
2219	0.1393055536
2220	0.1393015785
2221	0.1392966746
2222	0.1392929939
2223	0.1392893717
2224	0.1392857394
2225	0.1392836469
2226	0.1392801107
2227	0.139277068
2228	0.1392736345
2229	0.1392694007
2230	0.1392646974
2231	0.1392607285
2232	0.1392577056
2233	0.1392524264
2234	0.1392452489
2235	0.1392421425
2236	0.139239504
2237	0.139236382
2238	0.1392301989
2239	0.1392270174
2240	0.1392247514
2241	0.1392224322
2242	0.1392191894
2243	0.1392132269
2244	0.1392100628
2245	0.1392058645
2246	0.1392028418
2247	0.1391988999
2248	0.1391955308
2249	0.1391913508
2250	0.1391882678
2251	0.1391859117
2252	0.1391829128
2253	0.1391798447
2254	0.1391769644
2255	0.1391739036
2256	0.1391696905
2257	0.13916679
2258	0.1391630825
2259	0.1391599032
2260	0.1391564081
2261	0.1391521413
2262	0.1391474419
2263	0.1391451084
2264	0.1391398085
2265	0.1391362523
2266	0.1391307295
2267	0.1391274409
2268	0.1391248122
2269	0.1391221458
2270	0.1391191741
2271	0.1391150365
2272	0.1391115349
2273	0.1391076274
2274	0.1391034114
2275	0.1390982543
2276	0.1390943274
2277	0.1390904865
2278	0.1390878819
2279	0.1390843023
2280	0.1390800689
2281	0.1390766786
2282	0.1390732885
2283	0.1390681547
2284	0.1390633891
2285	0.139059967
2286	0.1390571077
2287	0.139054093
2288	0.1390502614
2289	0.139047108
2290	0.1390447995
2291	0.1390406921
2292	0.1390372446
2293	0.1390319304
2294	0.1390271786
2295	0.1390225833
2296	0.1390182829
2297	0.139015895
2298	0.1390115128
2299	0.1390070834
2300	0.1390031582
2301	0.1389981534
2302	0.1389939939
2303	0.1389913105
2304	0.1389863148
2305	0.1389832689
2306	0.138976257
2307	0.1389731387
2308	0.1389694735
2309	0.1389642238
2310	0.1389618818
2311	0.1389581141
2312	0.1389555783
2313	0.1389515964
2314	0.1389479065
2315	0.1389430605
2316	0.1389403783
2317	0.1389367735
2318	0.1389318135
2319	0.1389281224
2320	0.1389258604
2321	0.1389247645
2322	0.1389213617
2323	0.138916805
2324	0.1389153392
2325	0.1389119838
2326	0.1389105022
2327	0.1389063231
2328	0.1389023395
2329	0.1388971048
2330	0.1388926887
2331	0.1388900042
2332	0.1388866088
2333	0.1388816273
2334	0.1388793902
2335	0.1388757041
2336	0.138873145
2337	0.1388697059
2338	0.1388665358
2339	0.1388618581
2340	0.1388577509
2341	0.1388550622
2342	0.1388505241
2343	0.1388462096
2344	0.1388432284
2345	0.1388382814
2346	0.1388347746
2347	0.1388302193
2348	0.1388255092
2349	0.1388217715
2350	0.1388169847
2351	0.1388154319
2352	0.1388120006
2353	0.1388078809
2354	0.1388038615
2355	0.138800406
2356	0.1387967452
2357	0.1387920944
2358	0.1387873335
2359	0.1387846662
2360	0.1387796603
2361	0.1387748011
2362	0.1387720086
2363	0.1387682607
2364	0.1387648441
2365	0.1387594341
2366	0.1387559938
2367	0.1387529343
2368	0.138747143
2369	0.1387422687
2370	0.1387383054
2371	0.1387345503
2372	0.1387315238
2373	0.138728716
2374	0.1387261731
2375	0.1387214811
2376	0.1387184822
2377	0.1387157604
2378	0.1387105925
2379	0.138707947
2380	0.1387042149
2381	0.1387011805
2382	0.138698861
2383	0.1386943901
2384	0.1386907297
2385	0.1386854064
2386	0.1386825623
2387	0.1386780671
2388	0.1386744081
2389	0.1386695281
2390	0.1386646228
2391	0.1386617648
2392	0.1386592052
2393	0.1386555012
2394	0.1386518731
2395	0.1386494355
2396	0.1386462138
2397	0.1386421767
2398	0.1386380771
2399	0.1386351793
2400	0.1386325422
2401	0.1386294296
2402	0.1386250751
2403	0.1386219352
2404	0.1386190515
2405	0.1386135818
2406	0.1386091446
2407	0.1386064764
2408	0.1386033747
2409	0.1385992962
2410	0.1385953176
2411	0.1385924466
2412	0.1385874273
2413	0.1385836954
2414	0.1385789796
2415	0.1385743271
2416	0.1385704272
2417	0.1385653701
2418	0.1385606298
2419	0.1385548198
2420	0.1385508807
2421	0.1385478992
2422	0.138543435
2423	0.1385395159
2424	0.1385357197
2425	0.1385332395
2426	0.138529817
2427	0.1385263081
2428	0.1385210357
2429	0.1385170099
2430	0.1385117223
2431	0.1385085867
2432	0.1385038493
2433	0.1385015807
2434	0.1384982799
2435	0.1384956798
2436	0.1384897714
2437	0.1384867283
2438	0.1384835676
2439	0.1384821061
2440	0.138479293
2441	0.138476339
2442	0.1384723076
2443	0.1384693431
2444	0.1384662167
2445	0.1384626726
2446	0.1384583191
2447	0.1384535427
2448	0.138449786
2449	0.1384457201
2450	0.1384430529
2451	0.1384377835
2452	0.1384337068
2453	0.1384294298
2454	0.1384255638
2455	0.1384217105
2456	0.1384173676
2457	0.1384138897
2458	0.1384087535
2459	0.1384047969
2460	0.1384006727
2461	0.1383972317
2462	0.1383930111
2463	0.1383892036
2464	0.1383842533
2465	0.1383790367
2466	0.1383742976
2467	0.1383708721
2468	0.1383658034
2469	0.1383617488
2470	0.1383565921
2471	0.1383544267
2472	0.1383526054
2473	0.1383478605
2474	0.1383426679
2475	0.1383381255
2476	0.1383343667
2477	0.1383308293
2478	0.1383229327
2479	0.13831912
2480	0.13831557
2481	0.1383112109
2482	0.1383069418
2483	0.138302245
2484	0.1382986627
2485	0.1382967183
2486	0.1382944869
2487	0.1382908874
2488	0.138287812
2489	0.1382857463
2490	0.1382820732
2491	0.1382773431
2492	0.1382714075
2493	0.1382693986
2494	0.1382644123
2495	0.1382615169
2496	0.1382582709
2497	0.1382537503
2498	0.1382481855
2499	0.1382456306
2500	0.1382409299
2501	0.1382374562
2502	0.1382340261
2503	0.1382301313
2504	0.1382265466
2505	0.1382223894
2506	0.1382173752
2507	0.1382136166
2508	0.1382096589
2509	0.1382062612
2510	0.1382021759
2511	0.1381972906
2512	0.1381934714
2513	0.1381876531
2514	0.1381836367
2515	0.1381817124
2516	0.1381787531
2517	0.1381739978
2518	0.1381698039
2519	0.1381660537
2520	0.1381634911
2521	0.1381600834
2522	0.1381575502
2523	0.1381543542
2524	0.1381511882
2525	0.1381484352
2526	0.1381463284
2527	0.1381434915
2528	0.1381415532
2529	0.1381394319
2530	0.138136841
2531	0.1381326428
2532	0.1381278772
2533	0.1381220925
2534	0.1381192212
2535	0.1381141457
2536	0.138110915
2537	0.1381073449
2538	0.1381056649
2539	0.1381017365
2540	0.1380998348
2541	0.1380978266
2542	0.1380946332
2543	0.1380913006
2544	0.1380891684
2545	0.1380823092
2546	0.1380777956
2547	0.1380755886
2548	0.1380710004
2549	0.1380678078
2550	0.1380650358
2551	0.1380592632
2552	0.1380555111
2553	0.1380509703
2554	0.1380472048
2555	0.1380447224
2556	0.1380401306
2557	0.1380373896
2558	0.1380327356
2559	0.138027406
2560	0.138024597
2561	0.1380214994
2562	0.1380162669
2563	0.1380108822
2564	0.1380074793
2565	0.1380038037
2566	0.1380017495
2567	0.1379973291
2568	0.137993362
2569	0.1379898225
2570	0.1379866831
2571	0.1379818373
2572	0.1379785007
2573	0.1379726471
2574	0.1379700453
2575	0.1379647199
2576	0.1379594356
2577	0.1379564408
2578	0.1379512023
2579	0.1379471602
2580	0.1379454105
2581	0.1379412424
2582	0.1379382202
2583	0.1379333673
2584	0.1379298769
2585	0.1379266696
2586	0.1379217018
2587	0.1379170016
2588	0.1379150461
2589	0.1379092965
2590	0.1379047358
2591	0.1379004743
2592	0.1378980075
2593	0.1378907001
2594	0.1378874184
2595	0.1378823234
2596	0.1378795701
2597	0.1378764115
2598	0.1378712043
2599	0.1378673986
2600	0.137862833
2601	0.1378585352
2602	0.1378541527
2603	0.1378497497
2604	0.1378445456
2605	0.1378387744
2606	0.137836201
2607	0.1378314982
2608	0.1378271898
2609	0.1378228111
2610	0.1378173533
2611	0.1378152504
2612	0.1378101983
2613	0.1378056001
2614	0.1378025707
2615	0.137799074
2616	0.1377951619
2617	0.1377922546
2618	0.1377883413
2619	0.1377858391
2620	0.1377818605
2621	0.1377769171
2622	0.1377716484
2623	0.1377678761
2624	0.1377638922
2625	0.1377611896
2626	0.1377557815
2627	0.1377520047
2628	0.1377481351
2629	0.1377451497
2630	0.137742548
2631	0.1377406222
2632	0.1377381398
2633	0.1377343664
2634	0.137729564
2635	0.1377276729
2636	0.1377256475
2637	0.1377217749
2638	0.1377165202
2639	0.1377124848
2640	0.1377100413
2641	0.1377060111
2642	0.1377008413
2643	0.1376965403
2644	0.1376922268
2645	0.1376889174
2646	0.1376865416
2647	0.1376833376
2648	0.137679017
2649	0.1376764649
2650	0.1376723579
2651	0.1376684818
2652	0.1376651684
2653	0.1376612538
2654	0.1376573459
2655	0.137655156
2656	0.1376512618
2657	0.1376476029
2658	0.1376448316
2659	0.1376409966
2660	0.1376372197
2661	0.1376332473
2662	0.1376305432
2663	0.1376288399
2664	0.1376245038
2665	0.1376217061
2666	0.1376200691
2667	0.1376173075
2668	0.1376129149
2669	0.1376102543
2670	0.1376065376
2671	0.1376015494
2672	0.1375972732
2673	0.1375918713
2674	0.1375879361
2675	0.137586047
2676	0.1375821823
2677	0.1375792681
2678	0.137576679
2679	0.1375720573
2680	0.1375660658
2681	0.1375627622
2682	0.137559689
2683	0.1375560411
2684	0.1375505995
2685	0.1375457837
2686	0.1375415114
2687	0.1375377772
2688	0.1375347115
2689	0.1375278465
2690	0.1375248734
2691	0.1375225465
2692	0.137519133
2693	0.137515062
2694	0.1375113276
2695	0.1375088433
2696	0.1375055611
2697	0.1375018831
2698	0.1374978849
2699	0.1374932792
2700	0.1374922886
2701	0.1374861618
2702	0.1374825926
2703	0.1374788095
2704	0.137475875
2705	0.1374732092
2706	0.1374702274
2707	0.1374677563
2708	0.137463238
2709	0.1374580515
2710	0.1374543776
2711	0.1374497415
2712	0.1374448437
2713	0.1374412246
2714	0.1374383374
2715	0.1374342006
2716	0.1374318406
2717	0.1374283456
2718	0.1374259275
2719	0.1374241657
2720	0.1374201872
2721	0.1374161527
2722	0.1374128769
2723	0.137409281
2724	0.1374049316
2725	0.1374018651
2726	0.1373982414
2727	0.1373955321
2728	0.1373917475
2729	0.1373871379
2730	0.1373856913
2731	0.1373827512
2732	0.1373804888
2733	0.1373780198
2734	0.137374344
2735	0.1373715439
2736	0.137367027
2737	0.137364004
2738	0.1373595889
2739	0.1373550837
2740	0.1373512835
2741	0.1373476059
2742	0.1373440531
2743	0.1373403321
2744	0.1373378646
2745	0.1373323484
2746	0.1373279008
2747	0.1373242328
2748	0.1373219323
2749	0.1373180361
>>>>>>> 49860ab (branch save)
